2025-06-25 18:01:31,398 - Starting G-code processing
2025-06-25 18:01:31,398 - Input file: test_mesh.gcode
2025-06-25 18:01:31,413 - bad move (?): G1 Z1.6 F720 ; lift

2025-06-25 18:01:31,413 - first layer point; stored in prev: G1 X121.305 Y96.69 F18000 ; move to first layer point

2025-06-25 18:01:31,681 - new xy move: G1 X91.44 Y111.26 E19.97511 ; infill

2025-06-25 18:01:31,681 - old xy move: G1 X91.44 Y108.672 E2.07471 ; infill

2025-06-25 18:01:31,682 - new xy move: G1 X91.44 Y108.672 E2.07471 ; infill

2025-06-25 18:01:31,682 - old xy move: G1 X106.472 Y93.641 E17.04159 ; infill

2025-06-25 18:01:31,688 - new xy move: G1 X106.472 Y93.641 E17.04159 ; infill

2025-06-25 18:01:31,688 - old xy move: G1 X103.884 Y93.641 E2.07471 ; infill

2025-06-25 18:01:31,689 - new xy move: G1 X103.884 Y93.641 E2.07471 ; infill

2025-06-25 18:01:31,689 - old xy move: G1 X91.44 Y106.085 E14.10808 ; infill

2025-06-25 18:01:31,694 - new xy move: G1 X91.44 Y106.085 E14.10808 ; infill

2025-06-25 18:01:31,694 - old xy move: G1 X91.44 Y103.498 E2.07391 ; infill

2025-06-25 18:01:31,695 - new xy move: G1 X91.44 Y103.498 E2.07391 ; infill

2025-06-25 18:01:31,695 - old xy move: G1 X101.297 Y93.641 E11.17513 ; infill

2025-06-25 18:01:31,699 - new xy move: G1 X101.297 Y93.641 E11.17513 ; infill

2025-06-25 18:01:31,699 - old xy move: G1 X98.71 Y93.641 E2.07391 ; infill

2025-06-25 18:01:31,700 - new xy move: G1 X98.71 Y93.641 E2.07391 ; infill

2025-06-25 18:01:31,701 - old xy move: G1 X91.44 Y100.911 E8.24218 ; infill

2025-06-25 18:01:31,704 - new xy move: G1 X91.44 Y100.911 E8.24218 ; infill

2025-06-25 18:01:31,704 - old xy move: G1 X91.44 Y98.323 E2.07471 ; infill

2025-06-25 18:01:31,705 - new xy move: G1 X91.44 Y98.323 E2.07471 ; infill

2025-06-25 18:01:31,705 - old xy move: G1 X96.123 Y93.641 E5.30867 ; infill

